# t_ns	Wlong_V/pC	Wxdip_V/pCmm	Wydip_V/pCmm
1.313000000000e+00	-4.265391405063e-03	-2.615574042063e-02	-2.615574042063e-02
1.314000000000e+00	-4.106989302870e-03	-2.616340552106e-02	-2.616340552106e-02
1.315000000000e+00	-3.948587200210e-03	-2.617107062146e-02	-2.617107062146e-02
1.316000000000e+00	-3.704218237244e-03	-2.617272704656e-02	-2.617272704656e-02
1.317000000000e+00	-3.459849274277e-03	-2.617438347166e-02	-2.617438347166e-02
1.318000000000e+00	-3.161087122460e-03	-2.617302889368e-02	-2.617302889368e-02
1.319000000000e+00	-2.807931782972e-03	-2.616866331268e-02	-2.616866331268e-02
1.320000000000e+00	-2.454776442839e-03	-2.616429773166e-02	-2.616429773166e-02
1.321000000000e+00	-1.982666569063e-03	-2.615460886038e-02	-2.615460886038e-02
1.322000000000e+00	-1.510556695287e-03	-2.614491998909e-02	-2.614491998909e-02
1.323000000000e+00	-9.813794574477e-04	-2.613323775852e-02	-2.613323775852e-02
1.324000000000e+00	-3.951348567816e-04	-2.611956216869e-02	-2.611956216869e-02
1.325000000000e+00	1.911097443919e-04	-2.610588657885e-02	-2.610588657885e-02
1.326000000000e+00	8.709775058051e-04	-2.609006121805e-02	-2.609006121805e-02
1.327000000000e+00	1.550845267218e-03	-2.607423585724e-02	-2.607423585724e-02
1.328000000000e+00	2.259933086695e-03	-2.605841025220e-02	-2.605841025220e-02
1.329000000000e+00	2.998240963601e-03	-2.604258440293e-02	-2.604258440293e-02
1.330000000000e+00	3.736548840568e-03	-2.602675855367e-02	-2.602675855367e-02
1.331000000000e+00	4.486103909649e-03	-2.601317283601e-02	-2.601317283601e-02
1.332000000000e+00	5.235658978730e-03	-2.599958711836e-02	-2.599958711836e-02
1.333000000000e+00	5.963263797276e-03	-2.598817089745e-02	-2.598817089745e-02
1.334000000000e+00	6.668918365763e-03	-2.597892417326e-02	-2.597892417326e-02
1.335000000000e+00	7.374572933697e-03	-2.596967744909e-02	-2.596967744909e-02
1.336000000000e+00	7.978285198964e-03	-2.596650380386e-02	-2.596650380386e-02
1.337000000000e+00	8.581997464231e-03	-2.596333015863e-02	-2.596333015863e-02
1.338000000000e+00	9.107058838826e-03	-2.596378195002e-02	-2.596378195002e-02
1.339000000000e+00	9.553469324454e-03	-2.596785917796e-02	-2.596785917796e-02
1.340000000000e+00	9.999879808975e-03	-2.597193640594e-02	-2.597193640594e-02
1.341000000000e+00	1.024185989125e-02	-2.598374466358e-02	-2.598374466358e-02
1.342000000000e+00	1.048383997353e-02	-2.599555292122e-02	-2.599555292122e-02
1.343000000000e+00	1.060664387074e-02	-2.601107943664e-02	-2.601107943664e-02
1.344000000000e+00	1.061027158549e-02	-2.603032420976e-02	-2.603032420976e-02
1.345000000000e+00	1.061389929885e-02	-2.604956898291e-02	-2.604956898291e-02
1.346000000000e+00	1.036236904815e-02	-2.607517664286e-02	-2.607517664286e-02
1.347000000000e+00	1.011083879745e-02	-2.610078430280e-02	-2.610078430280e-02
1.348000000000e+00	9.733109418058e-03	-2.612868190757e-02	-2.612868190757e-02
1.349000000000e+00	9.229180912713e-03	-2.615886945710e-02	-2.615886945710e-02
1.350000000000e+00	8.725252406125e-03	-2.618905700665e-02	-2.618905700665e-02
1.351000000000e+00	7.991980445755e-03	-2.622147074756e-02	-2.622147074756e-02
1.352000000000e+00	7.258708485386e-03	-2.625388448848e-02	-2.625388448848e-02
1.353000000000e+00	6.431896147191e-03	-2.628604707435e-02	-2.628604707435e-02
1.354000000000e+00	5.511543433199e-03	-2.631795850520e-02	-2.631795850520e-02
1.355000000000e+00	4.591190718511e-03	-2.634986993603e-02	-2.634986993603e-02
1.356000000000e+00	3.542395412832e-03	-2.637841180254e-02	-2.637841180254e-02
1.357000000000e+00	2.493600107153e-03	-2.640695366905e-02	-2.640695366905e-02
1.358000000000e+00	1.415918502586e-03	-2.643243538851e-02	-2.643243538851e-02
1.359000000000e+00	3.093505997575e-04	-2.645485696099e-02	-2.645485696099e-02
1.360000000000e+00	-7.972173029655e-04	-2.647727853342e-02	-2.647727853342e-02
1.361000000000e+00	-1.884336762469e-03	-2.649119723186e-02	-2.649119723186e-02
1.362000000000e+00	-2.971456221973e-03	-2.650511593029e-02	-2.650511593029e-02
1.363000000000e+00	-4.010035060880e-03	-2.651388858517e-02	-2.651388858517e-02
1.364000000000e+00	-5.000073280241e-03	-2.651751519661e-02	-2.651751519661e-02
1.365000000000e+00	-5.990111498686e-03	-2.652114180799e-02	-2.652114180799e-02
1.366000000000e+00	-6.811283214601e-03	-2.651345873305e-02	-2.651345873305e-02
1.367000000000e+00	-7.632454930516e-03	-2.650577565811e-02	-2.650577565811e-02
1.368000000000e+00	-8.339139946056e-03	-2.649237213458e-02	-2.649237213458e-02
1.369000000000e+00	-8.931338263703e-03	-2.647324816259e-02	-2.647324816259e-02
1.370000000000e+00	-9.523536579874e-03	-2.645412419054e-02	-2.645412419054e-02
1.371000000000e+00	-9.843227198475e-03	-2.642435486589e-02	-2.642435486589e-02
1.372000000000e+00	-1.016291781708e-02	-2.639458554124e-02	-2.639458554124e-02
1.373000000000e+00	-1.033464156143e-02	-2.636033547901e-02	-2.636033547901e-02
1.374000000000e+00	-1.035839843473e-02	-2.632160467931e-02	-2.632160467931e-02
1.375000000000e+00	-1.038215530642e-02	-2.628287387957e-02	-2.628287387957e-02
1.376000000000e+00	-1.010853929941e-02	-2.623763918424e-02	-2.623763918424e-02
1.377000000000e+00	-9.834923292391e-03	-2.619240448890e-02	-2.619240448890e-02
1.378000000000e+00	-9.422930794850e-03	-2.614544271956e-02	-2.614544271956e-02
1.379000000000e+00	-8.872561809785e-03	-2.609675387624e-02	-2.609675387624e-02
1.380000000000e+00	-8.322192823443e-03	-2.604806503292e-02	-2.604806503292e-02
1.381000000000e+00	-7.536026093192e-03	-2.599933072360e-02	-2.599933072360e-02
1.382000000000e+00	-6.749859362942e-03	-2.595059641428e-02	-2.595059641428e-02
1.383000000000e+00	-5.874762951589e-03	-2.590359058070e-02	-2.590359058070e-02
1.384000000000e+00	-4.910736861062e-03	-2.585831322282e-02	-2.585831322282e-02
1.385000000000e+00	-3.946710769953e-03	-2.581303586498e-02	-2.581303586498e-02
1.386000000000e+00	-2.875072417446e-03	-2.577453695573e-02	-2.577453695573e-02
1.387000000000e+00	-1.803434064940e-03	-2.573603804647e-02	-2.573603804647e-02
1.388000000000e+00	-7.164766127125e-04	-2.570236823459e-02	-2.570236823459e-02
1.389000000000e+00	3.857999389034e-04	-2.567352751997e-02	-2.567352751997e-02
1.390000000000e+00	1.488076490264e-03	-2.564468680542e-02	-2.564468680542e-02
1.391000000000e+00	2.543294931803e-03	-2.562771727493e-02	-2.562771727493e-02
1.392000000000e+00	3.598513373341e-03	-2.561074774444e-02	-2.561074774444e-02
1.393000000000e+00	4.593952819252e-03	-2.560040172987e-02	-2.560040172987e-02
1.394000000000e+00	5.529613270832e-03	-2.559667923110e-02	-2.559667923110e-02
1.395000000000e+00	6.465273721428e-03	-2.559295673239e-02	-2.559295673239e-02
1.396000000000e+00	7.219417496754e-03	-2.560291817035e-02	-2.560291817035e-02
1.397000000000e+00	7.973561272080e-03	-2.561287960831e-02	-2.561287960831e-02
1.398000000000e+00	8.613411344095e-03	-2.562941936596e-02	-2.562941936596e-02
1.399000000000e+00	9.138967715278e-03	-2.565253744314e-02	-2.565253744314e-02
1.400000000000e+00	9.664524085063e-03	-2.567565552038e-02	-2.567565552038e-02
1.401000000000e+00	9.932334337044e-03	-2.571049133074e-02	-2.571049133074e-02
1.402000000000e+00	1.020014458903e-02	-2.574532714109e-02	-2.574532714109e-02
1.403000000000e+00	1.033420916408e-02	-2.578490910089e-02	-2.578490910089e-02
1.404000000000e+00	1.033452806512e-02	-2.582923721005e-02	-2.582923721005e-02
1.405000000000e+00	1.033484696475e-02	-2.587356531924e-02	-2.587356531924e-02
1.406000000000e+00	1.007725988720e-02	-2.592455983491e-02	-2.592455983491e-02
1.407000000000e+00	9.819672809653e-03	-2.597555435058e-02	-2.597555435058e-02
1.408000000000e+00	9.446795404965e-03	-2.602828415587e-02	-2.602828415587e-02
1.409000000000e+00	8.958627675638e-03	-2.608274925076e-02	-2.608274925076e-02
1.410000000000e+00	8.470459945290e-03	-2.613721434565e-02	-2.613721434565e-02
1.411000000000e+00	7.793880966651e-03	-2.619183916899e-02	-2.619183916899e-02
1.412000000000e+00	7.117301988012e-03	-2.624646399232e-02	-2.624646399232e-02
1.413000000000e+00	6.373076116476e-03	-2.629958449903e-02	-2.629958449903e-02
1.414000000000e+00	5.561203353509e-03	-2.635120068916e-02	-2.635120068916e-02
1.415000000000e+00	4.749330590132e-03	-2.640281687925e-02	-2.640281687925e-02
1.416000000000e+00	3.861709223466e-03	-2.644863709033e-02	-2.644863709033e-02
1.417000000000e+00	2.974087856800e-03	-2.649445730140e-02	-2.649445730140e-02
1.418000000000e+00	2.079211056540e-03	-2.653627637135e-02	-2.653627637135e-02
1.419000000000e+00	1.177078822844e-03	-2.657409430026e-02	-2.657409430026e-02
1.420000000000e+00	2.749465893857e-04	-2.661191222911e-02	-2.661191222911e-02
1.421000000000e+00	-5.833113980758e-04	-2.664024835654e-02	-2.664024835654e-02
1.422000000000e+00	-1.441569385537e-03	-2.666858448398e-02	-2.666858448398e-02
1.423000000000e+00	-2.252119686654e-03	-2.669184368877e-02	-2.669184368877e-02
1.424000000000e+00	-3.014962302459e-03	-2.671002597103e-02	-2.671002597103e-02
1.425000000000e+00	-3.777804917522e-03	-2.672820825324e-02	-2.672820825324e-02
1.426000000000e+00	-4.403680375426e-03	-2.673638284920e-02	-2.673638284920e-02
1.427000000000e+00	-5.029555833329e-03	-2.674455744517e-02	-2.674455744517e-02
1.428000000000e+00	-5.572217104334e-03	-2.674818137293e-02	-2.674818137293e-02
1.429000000000e+00	-6.031664190243e-03	-2.674725463258e-02	-2.674725463258e-02
1.430000000000e+00	-6.491111275162e-03	-2.674632789220e-02	-2.674632789220e-02
1.431000000000e+00	-6.767724909207e-03	-2.673784672148e-02	-2.673784672148e-02
1.432000000000e+00	-7.044338543251e-03	-2.672936555077e-02	-2.672936555077e-02
1.433000000000e+00	-7.227784287994e-03	-2.671811638529e-02	-2.671811638529e-02
1.434000000000e+00	-7.318062145455e-03	-2.670409922509e-02	-2.670409922509e-02
1.435000000000e+00	-7.408340001950e-03	-2.669008206488e-02	-2.669008206488e-02
1.436000000000e+00	-7.320526544550e-03	-2.667281664699e-02	-2.667281664699e-02
1.437000000000e+00	-7.232713087151e-03	-2.665555122910e-02	-2.665555122910e-02
1.438000000000e+00	-7.064869448357e-03	-2.663783174735e-02	-2.663783174735e-02
1.439000000000e+00	-6.816995629905e-03	-2.661965820174e-02	-2.661965820174e-02
1.440000000000e+00	-6.569121810723e-03	-2.660148465614e-02	-2.660148465614e-02
1.441000000000e+00	-6.186496049112e-03	-2.658458326806e-02	-2.658458326806e-02
1.442000000000e+00	-5.803870287502e-03	-2.656768187997e-02	-2.656768187997e-02
1.443000000000e+00	-5.368774723504e-03	-2.655233215220e-02	-2.655233215220e-02
1.444000000000e+00	-4.881209358258e-03	-2.653853408471e-02	-2.653853408471e-02
1.445000000000e+00	-4.393643992613e-03	-2.652473601725e-02	-2.652473601725e-02
1.446000000000e+00	-3.832700304551e-03	-2.651537275794e-02	-2.651537275794e-02
1.447000000000e+00	-3.271756616489e-03	-2.650600949863e-02	-2.650600949863e-02
1.448000000000e+00	-2.689537726512e-03	-2.649922958238e-02	-2.649922958238e-02
1.449000000000e+00	-2.086043635082e-03	-2.649503300913e-02	-2.649503300913e-02
1.450000000000e+00	-1.482549543573e-03	-2.649083643591e-02	-2.649083643591e-02
1.451000000000e+00	-8.645919602870e-04	-2.649189660478e-02	-2.649189660478e-02
1.452000000000e+00	-2.466343770012e-04	-2.649295677365e-02	-2.649295677365e-02
1.453000000000e+00	3.665817903824e-04	-2.649637810054e-02	-2.649637810054e-02
1.454000000000e+00	9.750565419659e-04	-2.650216058540e-02	-2.650216058540e-02
1.455000000000e+00	1.583531293395e-03	-2.650794307028e-02	-2.650794307028e-02
1.456000000000e+00	2.163452510408e-03	-2.651736240908e-02	-2.651736240908e-02
1.457000000000e+00	2.743373727420e-03	-2.652678174789e-02	-2.652678174789e-02
1.458000000000e+00	3.301966028983e-03	-2.653726191211e-02	-2.653726191211e-02
1.459000000000e+00	3.839229415558e-03	-2.654880290172e-02	-2.654880290172e-02
1.460000000000e+00	4.376492801850e-03	-2.656034389133e-02	-2.656034389133e-02
1.461000000000e+00	4.861495888031e-03	-2.657221853224e-02	-2.657221853224e-02
1.462000000000e+00	5.346498974212e-03	-2.658409317315e-02	-2.658409317315e-02
1.463000000000e+00	5.802382847023e-03	-2.659519306514e-02	-2.659519306514e-02
1.464000000000e+00	6.229147507097e-03	-2.660551820822e-02	-2.660551820822e-02
1.465000000000e+00	6.655912166837e-03	-2.661584335129e-02	-2.661584335129e-02
1.466000000000e+00	7.020970435418e-03	-2.662282274598e-02	-2.662282274598e-02
1.467000000000e+00	7.386028704000e-03	-2.662980214067e-02	-2.662980214067e-02
1.468000000000e+00	7.719173209451e-03	-2.663433911856e-02	-2.663433911856e-02
1.469000000000e+00	8.020403952463e-03	-2.663643367971e-02	-2.663643367971e-02
1.470000000000e+00	8.321634695120e-03	-2.663852824083e-02	-2.663852824083e-02
1.471000000000e+00	8.557227680380e-03	-2.663459988202e-02	-2.663459988202e-02
1.472000000000e+00	8.792820665640e-03	-2.663067152321e-02	-2.663067152321e-02
1.473000000000e+00	8.994463630657e-03	-2.662341591558e-02	-2.662341591558e-02
1.474000000000e+00	9.162156576168e-03	-2.661283305920e-02	-2.661283305920e-02
1.475000000000e+00	9.329849521293e-03	-2.660225020278e-02	-2.660225020278e-02
1.476000000000e+00	9.426537259408e-03	-2.658494678824e-02	-2.658494678824e-02
1.477000000000e+00	9.523224997523e-03	-2.656764337370e-02	-2.656764337370e-02
1.478000000000e+00	9.582448350200e-03	-2.654723372337e-02	-2.654723372337e-02
1.479000000000e+00	9.604207318254e-03	-2.652371783730e-02	-2.652371783730e-02
1.480000000000e+00	9.625966285877e-03	-2.650020195121e-02	-2.650020195121e-02
1.481000000000e+00	9.568478930457e-03	-2.647151469988e-02	-2.647151469988e-02
1.482000000000e+00	9.510991575038e-03	-2.644282744856e-02	-2.644282744856e-02
1.483000000000e+00	9.411902495781e-03	-2.641229859050e-02	-2.641229859050e-02
1.484000000000e+00	9.271211693591e-03	-2.637992812574e-02	-2.637992812574e-02
1.485000000000e+00	9.130520890934e-03	-2.634755766097e-02	-2.634755766097e-02
1.486000000000e+00	8.904000279489e-03	-2.631331698839e-02	-2.631331698839e-02
1.487000000000e+00	8.677479668043e-03	-2.627907631580e-02	-2.627907631580e-02
1.488000000000e+00	8.407917844987e-03	-2.624489599882e-02	-2.624489599882e-02
1.489000000000e+00	8.095314811254e-03	-2.621077603745e-02	-2.621077603745e-02
1.490000000000e+00	7.782711777072e-03	-2.617665607609e-02	-2.617665607609e-02
1.491000000000e+00	7.387108733907e-03	-2.614466718647e-02	-2.614466718647e-02
1.492000000000e+00	6.991505690742e-03	-2.611267829684e-02	-2.611267829684e-02
1.493000000000e+00	6.557977844742e-03	-2.608269172225e-02	-2.608269172225e-02
1.494000000000e+00	6.086525196727e-03	-2.605470746263e-02	-2.605470746263e-02
1.495000000000e+00	5.615072548364e-03	-2.602672320305e-02	-2.602672320305e-02
1.496000000000e+00	5.079372136350e-03	-2.600433940976e-02	-2.600433940976e-02
1.497000000000e+00	4.543671724335e-03	-2.598195561647e-02	-2.598195561647e-02
1.498000000000e+00	3.983850318363e-03	-2.596297397977e-02	-2.596297397977e-02
1.499000000000e+00	3.399907918955e-03	-2.594739449957e-02	-2.594739449957e-02
1.500000000000e+00	2.815965519394e-03	-2.593181501941e-02	-2.593181501941e-02
1.501000000000e+00	2.203680402708e-03	-2.592377274526e-02	-2.592377274526e-02
1.502000000000e+00	1.591395286021e-03	-2.591573047111e-02	-2.591573047111e-02
1.503000000000e+00	9.763591640358e-04	-2.591156860529e-02	-2.591156860529e-02
1.504000000000e+00	3.585720368113e-04	-2.591128714771e-02	-2.591128714771e-02
1.505000000000e+00	-2.592150903106e-04	-2.591100569018e-02	-2.591100569018e-02
1.506000000000e+00	-8.580432837420e-04	-2.591820336627e-02	-2.591820336627e-02
1.507000000000e+00	-1.456871477174e-03	-2.592540104237e-02	-2.592540104237e-02
1.508000000000e+00	-2.033966929560e-03	-2.593596696449e-02	-2.593596696449e-02
1.509000000000e+00	-2.589329641374e-03	-2.594990113255e-02	-2.594990113255e-02
1.510000000000e+00	-3.144692352829e-03	-2.596383530064e-02	-2.596383530064e-02
1.511000000000e+00	-3.633719236049e-03	-2.598338172409e-02	-2.598338172409e-02
1.512000000000e+00	-4.122746119269e-03	-2.600292814755e-02	-2.600292814755e-02
1.513000000000e+00	-4.568802076216e-03	-2.602458094152e-02	-2.602458094152e-02
1.514000000000e+00	-4.971887107822e-03	-2.604834010594e-02	-2.604834010594e-02
1.515000000000e+00	-5.374972138881e-03	-2.607209927038e-02	-2.607209927038e-02
1.516000000000e+00	-5.677190080912e-03	-2.609851961338e-02	-2.609851961338e-02
1.517000000000e+00	-5.979408022944e-03	-2.612493995637e-02	-2.612493995637e-02
1.518000000000e+00	-6.226603539248e-03	-2.615190361841e-02	-2.615190361841e-02
1.519000000000e+00	-6.418776631017e-03	-2.617941059950e-02	-2.617941059950e-02
1.520000000000e+00	-6.610949722174e-03	-2.620691758058e-02	-2.620691758058e-02
1.521000000000e+00	-6.690261060109e-03	-2.623403746650e-02	-2.623403746650e-02
1.522000000000e+00	-6.769572398045e-03	-2.626115735242e-02	-2.626115735242e-02
1.523000000000e+00	-6.794275778693e-03	-2.628745136211e-02	-2.628745136211e-02
1.524000000000e+00	-6.764371203236e-03	-2.631291949560e-02	-2.631291949560e-02
1.525000000000e+00	-6.734466627240e-03	-2.633838762907e-02	-2.633838762907e-02
1.526000000000e+00	-6.605038081685e-03	-2.636123267263e-02	-2.636123267263e-02
1.527000000000e+00	-6.475609536131e-03	-2.638407771619e-02	-2.638407771619e-02
1.528000000000e+00	-6.303842601465e-03	-2.640529924798e-02	-2.640529924798e-02
1.529000000000e+00	-6.089737278606e-03	-2.642489726806e-02	-2.642489726806e-02
1.530000000000e+00	-5.875631955389e-03	-2.644449528812e-02	-2.644449528812e-02
1.531000000000e+00	-5.595577584939e-03	-2.646059034412e-02	-2.646059034412e-02
1.532000000000e+00	-5.315523214490e-03	-2.647668540013e-02	-2.647668540013e-02
1.533000000000e+00	-5.013032276523e-03	-2.649107836551e-02	-2.649107836551e-02
1.534000000000e+00	-4.688104771525e-03	-2.650376924029e-02	-2.650376924029e-02
1.535000000000e+00	-4.363177266402e-03	-2.651646011505e-02	-2.651646011505e-02
1.536000000000e+00	-4.015158965180e-03	-2.652615571454e-02	-2.652615571454e-02
1.537000000000e+00	-3.667140663957e-03	-2.653585131403e-02	-2.653585131403e-02
1.538000000000e+00	-3.318022915934e-03	-2.654437337559e-02	-2.654437337559e-02
1.539000000000e+00	-2.967805721136e-03	-2.655172189926e-02	-2.655172189926e-02
1.540000000000e+00	-2.617588526426e-03	-2.655907042292e-02	-2.655907042292e-02
1.541000000000e+00	-2.283766024309e-03	-2.656486946363e-02	-2.656486946363e-02
1.542000000000e+00	-1.949943522192e-03	-2.657066850434e-02	-2.657066850434e-02
1.543000000000e+00	-1.631916070484e-03	-2.657611608672e-02	-2.657611608672e-02
1.544000000000e+00	-1.329683668843e-03	-2.658121221079e-02	-2.658121221079e-02
1.545000000000e+00	-1.027451267433e-03	-2.658630833486e-02	-2.658630833486e-02
1.546000000000e+00	-7.678965775067e-04	-2.659149533298e-02	-2.659149533298e-02
1.547000000000e+00	-5.083418875804e-04	-2.659668233110e-02	-2.659668233110e-02
1.548000000000e+00	-2.734752455302e-04	-2.660223826212e-02	-2.660223826212e-02
1.549000000000e+00	-6.329665082039e-05	-2.660816312603e-02	-2.660816312603e-02
1.550000000000e+00	1.468819436084e-04	-2.661408798994e-02	-2.661408798994e-02
1.551000000000e+00	3.052372930729e-04	-2.662117279872e-02	-2.662117279872e-02
1.552000000000e+00	4.635926425373e-04	-2.662825760750e-02	-2.662825760750e-02
1.553000000000e+00	5.966860319682e-04	-2.663599320663e-02	-2.663599320663e-02
1.554000000000e+00	7.045174619132e-04	-2.664437959611e-02	-2.664437959611e-02
1.555000000000e+00	8.123488916075e-04	-2.665276598559e-02	-2.665276598559e-02
1.556000000000e+00	8.739196205705e-04	-2.666228686680e-02	-2.666228686680e-02
1.557000000000e+00	9.354903495336e-04	-2.667180774801e-02	-2.667180774801e-02
